id	TARGET-40-0A4HLD-01A	TARGET-40-0A4HMC-01A	TARGET-40-0A4HX8-01A	TARGET-40-0A4HXS-01A	TARGET-40-0A4HY5-01A	TARGET-40-0A4I0Q-01A	TARGET-40-0A4I0S-01A	TARGET-40-0A4I0W-01A	TARGET-40-0A4I3S-01A	TARGET-40-0A4I42-01A	TARGET-40-0A4I48-01A	TARGET-40-0A4I4M-01A	TARGET-40-0A4I4O-01A	TARGET-40-0A4I5B-01A	TARGET-40-0A4I65-01A	TARGET-40-0A4I6O-01A	TARGET-40-0A4I8U-01A	TARGET-40-0A4I9K-01A	TARGET-40-PAKFVX-01A	TARGET-40-PAKXLD-01A	TARGET-40-PAKZZK-01A	TARGET-40-PALECC-01A	TARGET-40-PALFYN-01A	TARGET-40-PALHRL-01A	TARGET-40-PALKDP-01A	TARGET-40-PALKGN-01A	TARGET-40-PALWWX-01A	TARGET-40-PALZGU-01A	TARGET-40-PAMEKS-01A	TARGET-40-PAMHLF-01A	TARGET-40-PAMHYN-01A	TARGET-40-PAMJXS-01A	TARGET-40-PAMLKS-01A	TARGET-40-PAMRHD-01A	TARGET-40-PAMTCM-01A	TARGET-40-PAMYYJ-01A	TARGET-40-PANGPE-01A	TARGET-40-PANGRW-01A	TARGET-40-PANMIG-01A	TARGET-40-PANPUM-01A	TARGET-40-PANSEN-01A	TARGET-40-PANVJJ-01A	TARGET-40-PANXSC-01A	TARGET-40-PANZHX-01A	TARGET-40-PANZZJ-01A	TARGET-40-PAPIJR-01A	TARGET-40-PAPKWD-01A	TARGET-40-PAPNVD-01A	TARGET-40-PAPWWC-01A	TARGET-40-PAPXGT-01A	TARGET-40-PARBGW-01A	TARGET-40-PARDAX-01A	TARGET-40-PARFTG-01A	TARGET-40-PARGTM-01A	TARGET-40-PARJXU-01A	TARGET-40-PARKAF-01A	TARGET-40-PASEBY-01A	TARGET-40-PASEFS-01A	TARGET-40-PASFCV-01A	TARGET-40-PASKZZ-01A	TARGET-40-PASNZV-01A	TARGET-40-PASRNE-01A	TARGET-40-PASSLM-01A	TARGET-40-PASUUH-01A	TARGET-40-PASYUK-01A	TARGET-40-PATAWV-01A	TARGET-40-PATEEM-01A	TARGET-40-PATJVI-01A	TARGET-40-PATKSS-01A	TARGET-40-PATMIF-01A	TARGET-40-PATMPU-01A	TARGET-40-PATMXR-01A	TARGET-40-PATPBS-01A	TARGET-40-PATUXZ-01A	TARGET-40-PAUBIT-01A	TARGET-40-PAUTWB-01A	TARGET-40-PAUTYB-01A	TARGET-40-PAUUML-01A	TARGET-40-PAUVUL-01A	TARGET-40-PAUXPZ-01A	TARGET-40-PAUYTT-01A	TARGET-40-PAVALD-01A	TARGET-40-PAVCLP-01A	TARGET-40-PAVDTY-01A	TARGET-40-PAVECB-01A
TUBE1	2.13763467	1.426694144	1.706950426	0.8514392	1.398678716	1.694925	1.136125748	1.185612862	1.312723252	1.268194823	1.534310665	0.895302621	0.911039586	1.241718175	0.8455101	1.525868	1.151144434	0.9778294	0.9212078	1.066743638	1.202072875	0.962363932	0.604071324	1.14404637	1.590386	0.406318971	1.006333934	0.855909988	1.076285443	1.617439548	0.930548119	0.922045577	0.917851804	1.027366405	0.789771	0.5434959	0.880646348	0.9164002	1.101784524	1.534460082	1.00353028	1.241230036	0.849999259	0.837862529	0.920750621	1.261290095	0.9968949	3.20403113	0.7695179	0.8357624	0.676808994	1.02722484	0.591009131	0.82887526	0.649201559	1.086104371	0.949572284	1.948413958	0.836004895	0.757535355	1.132445234	1.235910831	0.973941836	0.41824393	0.943808831	1.321697245	1.093830572	0.925239905	0.567350739	0.9182336	1.281371845	0.982290874	1.233274539	1.530020787	1.109159939	1.007769594	0.724388337	1.03794443	0.29007047	0.783247097	0.392537245	0.7660438	0.764346155	0.863383461	0.978049156
TUBG1	4.74784388	3.717999879	4.619360185	4.481189	4.715778082	3.350441	3.474384123	4.53949385	3.603739086	3.959454879	4.953092925	4.506576555	4.6006682	5.163804628	5.481483	4.098672	4.016754812	3.786314	3.995213	4.621747137	4.337461346	4.698518545	4.097821455	5.905584365	5.395289	5.427877658	4.331196429	4.819070343	3.637355208	3.723722371	3.827168649	4.426707561	5.303528711	4.008926056	5.404515	5.509705	4.630987837	3.726559	3.905784105	3.783173745	4.393731944	4.110338185	4.465935296	5.580661071	4.877812948	3.899078932	4.365665	4.68099378	4.572684	4.984147	4.16282231	3.526482025	3.454478617	3.943030499	3.395117654	3.515195201	4.638288198	5.266685361	3.798268303	4.039392861	4.376818238	3.628446998	5.685432818	5.569260184	3.883229789	4.427592765	4.542747121	3.942129735	3.634465488	5.028724	3.841832263	4.397488108	4.33756125	3.711175496	2.989266192	4.477742079	4.091302086	4.35973902	4.394123096	4.075472732	3.401685072	4.6081	4.488187203	4.054544628	3.273202551
TUBG2	2.83832656	2.806901432	3.658942644	2.625574	3.021817264	3.151453	2.841248571	3.653988639	2.59493067	2.927744783	3.689053099	2.799501814	3.944418076	3.437880214	2.759475	3.213534	3.332450159	2.858598	2.266277	2.986956963	3.666495293	3.299654956	2.416218223	3.931040035	3.133646	3.189524131	2.362946734	2.284869433	2.353040936	2.842335256	2.209734079	2.304686257	2.213533926	3.455715175	2.548659	2.921589	3.432291338	2.20833	2.828570656	3.634674577	3.171366976	3.606430383	3.60220743	2.499118777	3.00816415	2.873872243	2.196513	3.18202482	2.712508	3.371419	1.529171275	2.253626278	2.111164889	1.144829521	1.938549274	2.288092739	2.524264315	3.17818877	2.081032783	3.075378599	2.493826635	2.227124934	3.039770093	3.646070469	2.072277335	2.740711733	4.082915436	2.436881408	1.992224599	2.373871	2.365160596	2.897240426	2.929260776	2.458723213	1.852558223	3.520070175	2.58062791	2.624100895	2.10855791	2.956372672	3.058974478	2.841551	3.721077309	2.058108649	3.410110407
TUBGCP2	3.6571941	3.730357367	3.491750501	2.576038	3.446216522	2.71721	3.458565742	2.839516233	3.604391623	2.980244705	3.38573473	3.702579977	3.394184847	2.880156538	3.657583	3.036486	3.50373035	2.725654	3.690786	2.923700666	2.769898657	2.896213714	2.725130363	3.368405186	3.452701	3.799512175	3.095958167	3.711373759	3.302786955	2.939471082	3.040296297	3.255349658	3.409119344	2.328262029	2.728204	3.421816	2.607602551	2.803868	2.571652542	3.670647752	3.186659017	2.026481392	3.360912031	2.984352375	3.186342081	3.13842131	3.668607	3.12674164	2.849419	3.473696	2.808076089	3.440287821	2.778271667	3.753315712	2.718964336	2.238664592	2.637911597	3.477081478	2.786951765	2.532690989	2.831553004	2.668414171	3.153302737	3.488887717	3.035518343	2.694010972	3.255757525	3.526657291	3.406318971	2.63457	3.433640519	3.355636524	2.875799718	3.028834329	3.431542733	3.512757842	2.684594351	2.662843517	2.725632105	2.949871056	2.281638909	3.270574	3.4341745	3.266966398	2.238572885
TUBGCP3	3.26325981	1.673194574	3.795465662	1.692025	2.69236024	1.554638	2.329869872	1.862947248	2.268284667	2.120484657	2.865997973	1.864453607	2.832545751	2.840926433	2.491597	1.491135	1.862669589	1.630312	1.602647	1.686971077	1.903771004	2.38457483	1.70017335	1.820240244	5.321856	1.170437869	2.666483931	3.877459609	1.913454331	1.836045304	1.360869904	2.268284667	1.742480562	2.585467356	3.748021	1.785927	1.989756654	2.024036	2.166619048	3.203451766	1.902729639	2.160307106	2.058697469	2.170309669	1.457174003	2.188305966	1.987648	3.04393938	1.314871	1.864533	1.963511116	3.275230588	2.026410568	2.323456542	2.95395429	2.051998468	1.804301423	2.63705374	1.665301804	1.775050541	2.653610384	2.312026157	3.011424075	1.998376054	2.329496783	2.997762088	2.353774945	2.129975344	1.575699579	2.297015	2.712815854	3.715816513	3.21480868	3.26726611	1.572404647	1.961771479	2.615887074	3.116797234	2.584890364	2.297866375	1.780855994	1.540325	1.641777212	2.966688859	1.275543487
TUBGCP5	1.69327507	1.18935017	2.418189948	1.80752	2.09592442	2.038015	1.806489045	1.24610401	2.374510926	1.594835149	1.430285273	1.579131864	2.876880337	2.238022518	1.824809	1.684101	2.209921191	1.359184	1.873971	2.523762665	2.082157559	1.595551399	1.699995744	2.0167459	2.752856	1.457174003	2.010242756	1.921283979	2.350638681	2.102154192	1.962919135	2.340590752	1.522206441	1.893672852	2.482125	1.941031	1.890602336	1.753947	1.653839642	1.547203025	1.64362534	2.200692666	1.954903523	1.814181243	1.301821736	1.442173853	1.633385	1.87617311	2.260809	1.944858	1.557532628	1.975153244	2.152183419	3.003260411	1.975153244	1.628866895	2.14146549	2.393333821	1.337768171	1.84265708	1.708672836	1.93376146	2.587749018	2.902150778	2.063226802	2.922768723	2.00784134	2.077892407	1.761668239	2.2437	1.298716961	1.938323435	2.575094458	2.010887231	2.899601027	2.162242268	1.67215375	1.751892138	1.332507446	2.091192052	1.042434221	1.982254	1.0590091	1.581544076	1.198557015
TUBGCP6	1.82207747	2.481893052	2.618520588	1.473839	2.425244442	2.212102	2.604877868	2.214653282	3.244597882	3.158482453	3.015336991	2.420401554	3.410354674	3.008451033	2.433574	1.288004	2.741272816	2.172903	1.519039	1.974896364	2.471863768	2.176865277	1.609754962	3.172407506	2.537942	2.568737466	1.588516767	1.957060241	1.862550576	1.871212824	1.143719931	2.648327379	1.886940276	1.932098977	1.249627	1.556356	1.350327508	1.926721	2.678207151	2.85413532	2.201445671	1.978049156	3.228249194	1.686209157	1.170117348	2.577247536	1.828916	2.94249574	2.552574	1.886277	1.549274871	2.089532048	2.102993993	1.426908791	1.908082731	2.584120683	1.935836874	3.156979014	1.469729719	2.174214643	1.666892903	1.818768773	1.899910328	2.097273679	1.617956668	2.66402766	2.529121288	2.282943845	1.982254361	1.782241	1.769136983	2.307224493	1.953488751	1.735175542	1.386976447	3.170149403	2.021728446	2.513389678	2.040892431	1.987466402	2.263364986	2.066537	1.91046405	1.63784206	2.271724464
TXNDC9	2.94618811	2.736799675	2.924803004	3.760828	3.325515941	2.839153	2.901243429	2.884617456	3.548424294	2.844887757	3.274052884	3.960604378	3.245617353	3.340875555	3.145368	3.075481	3.423793282	2.983514	2.995213	2.767379368	3.790177742	2.968090752	3.625410777	2.737016088	2.830093	2.544312272	2.702923453	3.656793803	2.972398572	3.312723252	3.337354298	3.727038235	3.128161401	3.293767745	3.820026	3.395104	3.415244872	2.718811	1.74002087	2.864532845	2.947778352	2.995176952	3.29323804	3.600662254	2.692538788	3.17155913	3.008254	2.99595479	4.183987	3.22132	3.640886955	2.970283088	3.665176714	3.875278767	2.616851686	3.733842388	3.245069667	2.946992804	2.849358809	2.924118893	3.697784938	3.818717653	3.56138724	3.206846362	3.416029011	3.236385465	3.746065488	3.502228749	2.360392372	3.812755	3.575094458	3.489928219	3.55706693	3.742976307	3.866927754	2.655992884	2.688717492	3.685816836	3.334267921	3.019755281	2.612635584	3.672538	3.017298387	2.204829339	2.216454865
UBN1	2.93997876	2.720606811	2.914315762	3.070475	2.624919711	2.968644	2.875662127	2.636705815	2.984388836	3.676538227	3.42186959	3.28504705	3.013122762	3.64745267	3.173639	2.36642	3.429107082	2.356369	2.708982	3.436508343	2.615298579	2.584962501	3.065744625	2.149389449	3.483377	2.337225831	2.987739241	2.904349215	2.93826697	3.192572941	3.351854439	3.146052344	2.760710634	3.27866875	3.128343	2.770195	3.308419127	2.437521	2.870443634	3.395583831	3.266936423	3.696016077	2.879254854	2.295664258	2.692851195	2.925695661	2.475759	2.41489322	2.844104	2.553999	2.501056924	2.895380183	2.610959856	3.085475646	3.249141903	2.889493012	3.269317467	3.381574097	2.763793976	3.336597604	3.035782246	3.093796775	3.398432464	2.879666562	3.033017668	3.403131355	2.657251271	2.861737058	2.094100916	2.926189	2.975886936	3.60916396	3.140565998	3.768872419	3.255168346	3.274351128	2.23434803	3.638548863	2.409933966	3.236875245	2.688717492	2.799067	2.321148829	2.989865623	2.36056093
UNC119	1.98830295	2.389649406	1.720015735	1.48011	2.353633818	2.222743	2.202323681	2.8915164	2.328520553	1.802358678	2.15765818	2.573956141	2.336626166	2.329525485	2.491827	3.146134	2.811820359	2.2773	2.043029	2.319935801	2.195316098	2.639301633	2.193140919	3.173047459	1.22928	2.362862596	1.795143529	2.120152843	1.967463758	2.356650919	1.765280131	1.602884409	2.155360663	1.868805273	1.424922	1.945795	2.180243359	1.898905	1.863779904	1.940053962	1.97044876	2.34283916	2.656107328	2.234869152	2.507642436	3.159386994	1.765832	0.87876457	2.002054	2.611338	2.327773578	1.51369286	1.787683201	1.787390671	1.5431989	1.884128993	2.321899241	3.300533772	1.837135914	1.50589093	2.231278791	1.835034744	1.309525466	2.54606718	1.792772078	1.61022759	2.071625394	1.594739622	2.160274831	1.896969	2.127831348	1.793063518	2.03231247	2.074231394	1.907967406	3.013658775	1.804384035	2.626696112	0.912343284	1.920864929	2.241474126	1.998268	2.911883289	2.246620903	1.707392265
UPF3B	2.51712449	2.8589955	2.893595198	2.736323	3.103850088	2.81256	2.329152306	2.11483341	3.684336263	2.986319911	2.69737351	3.644710013	3.329425023	3.09366158	1.883855	3.887126	2.401111615	2.460349	2.738746	3.180545725	2.889707158	2.698085095	2.814058162	3.469039382	3.143834	2.574271084	4.760220946	3.521817122	3.805375011	3.283062417	4.250991882	3.261951979	3.59275601	4.390323753	3.630079	3.594799	3.064882852	2.08675	3.087445868	3.616604713	5.414318227	3.922302526	3.818226812	3.434855038	3.88014674	2.889668225	4.136347	6.66750898	2.996642	3.932449	2.312810365	3.853915828	3.177168353	2.88009775	3.189666447	2.475940905	3.532454115	5.038897047	3.288373329	3.370596745	3.712188555	3.881733131	3.662604294	3.113450473	3.204578969	4.104537952	4.22954178	4.577150837	3.323413306	3.673534	3.412198911	2.76551353	3.356242429	4.129629222	3.320008033	3.39700885	4.328642618	3.494005914	2.688717492	3.91949264	3.778555539	2.560568	3.170806379	3.239123042	3.321971375
USH1G	0	0.566766455	2.516317779	0.05464013	0.096261853	0.01249716	0	0.012640181	0.79892147	0	0	0.009347172	0.068051643	0.057554246	0.01464095	0.09504672	0.117296086	0.007913082	0.07792658	0.048375705	0.085968454	0	0	0.058247217	0.04418426	0.013497992	0.006764782	0	0.065158675	0.020057652	0.0528332	0.07121349	0.027437183	0.053806444	0.1900459	0.3229665	0.007482576	0.3551291	0.063917054	0.164400135	0.030265443	0.008630305	0	0	0.060047384	0.061015775	0	0.25374728	0.051024	0.01306915	0	0.029982866	0.050188223	0	0	0.019773069	0.03745251	0.440208075	0.009203827	0.062121712	0.015782997	0	0.14208663	0.058247217	0	0.014355293	0.027720258	0	0.204140717	0.01063664	0	0.218471211	0.01720929	0.242450074	0.014498127	0	0	0.907198338	0.021906077	0	0.023752136	0.7312701	0.016068369	0	0
USP2	2.21350282	1.120750053	1.13796249	1.011138	2.216175457	1.190615	1.56983131	1.69879633	1.804094873	1.891146955	1.707127178	1.106013238	0.98899364	1.545671894	0.9202171	1.644871	0.82317869	0.813853	0.5315686	2.554023941	0.923643625	0.910886132	2.312490925	0.489748433	0.9237197	0.563451034	1.113367121	1.449640605	0.93062381	0.752748591	1.338281778	0.731530837	2.188622471	1.743514968	1.610133	1.98324	1.088073736	1.26141	1.160726611	1.456806149	0.923339372	0.765704465	1.280006078	0.857662572	0.485117645	1.0590091	2.352589	1.7709136	0.5055861	0.4825385	0.692873507	1.576038337	0.724999445	0.805209896	3.597817182	1.149649582	0.670477804	2.639023733	0.854155273	1.473683023	0.748031796	0.969380765	2.673646872	0.917087988	1.515712452	4.110254653	1.009347172	0.430178204	1.644686943	0.6869711	0.990809676	0.774080691	1.98608322	1.283981019	0.812128519	0.937193711	0.636172167	2.875917643	1.768840668	0.773490027	0.07299756	1.698707	1.166329818	0.296310561	0.927517246
USP20	2.65058076	2.385762336	2.295752407	2.517024	2.737924668	2.317738	2.511417435	2.129744606	2.827412574	2.292222228	3.256104877	2.698240708	2.775851231	3.137814981	2.339736	2.395447	2.492083909	1.939979	2.716332	3.169812787	3.265196827	1.630591854	2.389704467	2.607957565	2.505713	2.039735006	2.88953195	2.737319011	2.775366656	2.38659025	2.334882866	2.71929298	2.41802799	2.339963989	2.181357	2.566742	2.637355208	2.069187	2.203044503	2.338310307	2.895535295	3.031871546	2.674551043	2.618896412	2.099463537	2.887759202	2.839415	3.67321719	2.398651	1.791481	2.509341141	2.405475074	2.035659097	2.260477369	1.484138131	2.204078098	2.319675733	2.855909988	2.537221507	2.040226148	3.088870903	2.099800143	2.314261477	2.909523515	2.425674135	2.349704962	2.057658213	3.07231164	3.336526197	2.088379	3.261726371	2.404984843	2.500037171	2.906120953	2.544955162	2.953358373	1.745624581	3.477327619	2.557287542	2.479541007	0.907044475	2.93361	2.409988258	2.513339141	2.522984763
USP33	5.084447	2.862153795	3.752951924	3.117529	3.131013213	2.817807	2.953023062	2.886394066	3.721307031	3.750552912	3.644006222	3.43445476	3.084506533	3.691254979	3.554822	3.111449	3.845580373	2.641823	2.70854	3.002612518	4.610942144	2.815042517	2.605375803	2.924365971	3.720913	3.076490687	3.342213373	3.59147597	3.831563137	3.656095884	2.839234028	3.546104233	2.38286089	3.728018446	2.832971	3.672697	3.349563436	3.415421	3.150917057	3.234194723	3.605731366	3.304934443	4.020608873	3.039963057	3.056566188	3.081919044	3.437188	3.67158777	3.283344	3.748708	2.909542715	3.794311885	2.775219145	2.968864898	3.224827489	3.740474286	3.441018619	3.720431702	3.16033938	3.95518259	3.663458482	3.617075102	3.963788523	3.409635325	3.545165276	5.243665273	3.956744371	3.673409433	3.057536918	3.328635	4.163216928	3.799336025	3.685794414	3.966384321	3.624112595	3.192494038	2.759944093	4.081092453	2.860466259	3.201367252	4.307013144	3.493468	2.937833997	3.492404421	3.928815618
USP50	0.51349075	0.115432826	0.051580921	0.1141005	0.01678155	0.1203519	0.123798608	0.27046914	0.221444053	0.392317423	0.088141597	0.165944088	0.374288339	0.190298792	0.1059462	0.1861202	0.142740172	0.1682569	0.03407482	0.045163352	0.314406508	0.063502942	0.047398789	0.027437183	0.07148811	0.049630768	0.050188223	0.082021269	0	0.257734802	0.273217473	0.084200362	0.025595836	0.145873062	0.1187584	0.1763228	0.013926706	0.0229004	0.05963216	0.171334947	0.144568518	0.166329818	0.110630508	0.042083959	0.022758398	0	0	1.18998265	0.1273691	0.3084774	0.310921735	0.134615244	0.023610215	0.124063396	0.104202449	0.036608829	0.135140816	0.065158675	0	0.244643546	0.029276182	0.179128829	0.285461405	0.173894961	0.076148597	0.291367804	0.390997784	0	0.021337583	0.1416944	0.087734382	0.129480859	0.172615522	0.812457152	0.215243704	0.044464067	0.092072095	0.034779158	0.40990682	0.679243619	0.549422746	0.5045695	0.073271836	0.033652052	0.371056968
USP9X	4.18714221	2.877665734	3.806396242	3.23467	4.10659958	4.327019	3.553667688	3.781076393	4.068859948	3.61543984	3.468961209	4.037355863	3.607969397	3.783781408	4.588972	3.90912	3.356848079	3.734959	2.22333	4.552340179	3.615663474	3.272351716	3.631802755	2.796182411	2.880509	3.85124932	3.518472193	3.567667127	3.955443005	3.798475689	3.38656266	3.455346949	2.534808661	2.979440058	2.831553	3.822587	3.870206878	3.293061	3.284114316	3.82317869	3.998042017	5.234202389	3.638189712	3.597268951	3.658771311	3.287575721	3.666279	3.09907634	3.918358	4.83331	2.886394066	3.809661389	3.234148728	3.210560307	3.40748872	4.076524891	3.423457157	4.296743715	4.784043252	3.786690448	3.754983679	4.004420491	4.813288667	3.090667155	4.246947667	5.327906482	4.492647963	3.307734519	3.894759569	3.863027	3.507173038	4.44477969	4.284484521	3.13796249	3.904387754	3.061724363	2.882251757	4.109151579	3.30389762	2.818707429	4.316305067	3.723777	2.913971251	3.588756604	4.140606896
UVRAG	1.63059185	2.178236585	1.9800253	2.359156	2.114200422	1.763114	1.814345335	1.51717489	2.212164643	2.600031822	1.946618584	2.154064674	1.418945512	2.311474052	1.746614	2.10333	1.331361267	1.768544	1.146134	1.675183626	1.89452677	1.942270517	2.047852439	1.547548539	2.210701	2.001441974	2.134648098	2.360673292	2.272710023	1.959436331	1.830295894	1.9032697	1.183454754	2.195127082	1.56047	1.585443	1.6019817	1.402122	1.655901322	1.872237774	2.121943734	2.087971938	1.893245703	1.652234073	1.700972307	1.723733291	2.405067	2.4897998	1.758602	2.809394	1.744290286	2.227433038	2.25592366	1.582844995	2.195316098	2.154356373	2.06008198	2.960900874	1.808508617	1.98946603	1.886628181	1.958397273	2.085798539	1.605162424	2.35634104	1.737643502	3.025312343	2.827595491	2.064296551	1.719096	1.874914973	1.804962187	2.080998686	2.381504883	2.815390982	2.049874681	1.369382725	2.644894556	1.2465297	1.763581543	1.291132012	1.311852	1.58961969	1.130733227	1.461057013
UXT	6.37861046	4.780388847	4.046525983	4.223832	5.826093363	5.471942	4.59166745	4.241855434	4.413120146	4.834134751	4.56660817	4.944366534	5.073636029	4.992859049	4.9409	4.537669	4.799434465	4.605974	6.081666	5.227144193	5.251628211	5.569011005	6.003566259	7.395493007	4.302648	5.644782103	5.22174564	5.371733091	4.304277388	4.837292369	5.223449581	5.24827296	5.905218505	4.604462791	4.689942	5.199916	4.642741999	5.533243	4.597233189	4.812487957	4.174142721	5.603329616	5.211674186	5.536935659	5.368967352	4.662655559	5.276806	4.26646424	6.109344	5.671497	4.852762943	4.879029344	6.125124128	4.885315671	4.641066207	5.748434397	4.753305013	4.27026729	5.617101557	4.670925291	4.718416428	4.058498336	5.435191853	5.909336294	4.662598598	5.871397665	5.972320446	5.748453182	5.327119658	6.189502	4.435221862	5.322346416	5.359345461	5.414534723	5.701768051	4.485935545	5.033260001	4.00975921	4.915377485	4.832763456	6.132194321	5.053741	4.556043092	4.918443483	4.190843967
VPS37A	2.12598165	1.982911458	2.795912373	2.397666	2.774671112	1.719753	2.351062899	2.034884779	2.237900186	2.926948248	2.400455956	1.891496958	1.867738352	2.334539673	2.845751	2.214342	2.054153872	2.147274	1.482642	2.075498403	2.355974734	2.09632933	1.92036953	2.193582525	2.1132	1.088209455	2.602908157	1.981158532	2.528621325	1.654435541	1.733310951	2.007195501	1.420832692	2.295723025	1.819995	2.35338	1.797843067	2.435629	2.242328116	1.18497846	1.765067917	1.883034236	1.559932264	1.965248657	2.256708768	1.887486278	2.672901	2.58501059	2.858399	1.820649	1.913990393	2.570195741	2.357833479	2.27596058	1.88319068	1.457226546	1.923491507	2.546980865	1.937193711	1.860605307	2.26141046	2.675025506	2.691958425	1.383939251	2.5290713	2.647015116	2.932042268	2.284928641	3.065141438	2.728748	1.51944126	2.79231398	2.059389891	2.274947431	2.022474347	1.859253985	2.271246374	2.401248173	2.299860061	1.448530982	3.280407035	1.89569	1.79896293	1.413756539	1.647268453
VPS4A	3.50953117	3.69592702	3.911490262	3.674235	3.658896957	2.728595	3.409920393	2.902150778	3.073854501	3.710558503	4.274090168	4.191838972	3.556625604	3.495541676	3.700872	2.886921	3.145465518	3.786241	3.781832	4.008764745	3.136749191	3.706110557	3.470797138	4.151396132	3.107002	4.574924978	3.416988326	4.695102986	2.882564799	3.317390905	3.770850184	3.392276202	3.832231793	3.348968878	3.298746	3.457345	3.53792967	3.468284	3.121297279	3.279010629	3.490647141	3.408222729	3.558341114	3.470107311	2.963141156	3.624475268	3.778314	4.80554527	4.151632	3.792689	3.517401687	3.369843336	4.046272771	4.300643587	3.404453572	3.056479484	3.708121005	4.009723385	3.83180632	3.190172345	3.790667793	3.606904101	3.799387836	4.157642013	3.475007038	3.893032081	2.99646106	4.55723852	4.433780708	3.67221	3.673737315	3.206736984	3.20116334	3.987093437	3.911077947	3.736669811	3.956205376	3.259362888	3.778261152	3.209874415	3.529621079	4.232538	3.321740532	3.841610891	2.85630849
VPS4B	3.40231288	2.960085363	3.530158161	3.225429	3.266396773	2.659514	3.543978351	2.743751915	4.182485729	2.466522715	3.331160592	2.742846999	2.882408287	3.565682468	3.004304	3.487602	3.304116729	3.372869	2.475474	3.280778192	3.553790544	3.028798975	3.151842585	2.01564029	3.974594	2.078541524	3.069805262	3.7966289	3.029647235	3.664619367	3.477211031	3.549250223	2.250476553	3.335611878	2.739438	3.155409	3.619366055	3.137635	2.477910419	3.402994975	2.98130469	3.368405186	3.23586489	2.905543451	2.199813663	3.144258515	3.036257	3.58620028	2.805375	3.85593	3.122921152	4.287642205	3.837448807	3.567265545	3.362091105	3.865532857	3.745839674	4.056245357	3.121512796	3.271410735	3.141547234	3.303064702	4.025081964	2.110296419	3.85685625	4.09990111	3.106750315	3.217137636	3.5429885	2.811944	3.938624545	3.547610229	3.416974819	3.032030294	3.315102453	2.512606161	2.769390919	3.500853031	2.699062952	3.11017947	2.430392334	2.593234	3.326537348	2.316811893	2.311880887
WDR13	4.25068119	3.010905129	3.23727307	2.859592	3.756735106	3.269228	3.163224981	3.061879861	3.214093712	2.900064954	3.384602458	3.730824696	3.400824801	3.286408055	3.783666	2.756127	3.376596007	3.311271	3.544819	2.974896364	3.343052435	3.226385217	3.684134249	6.074075081	2.260417	4.307384806	3.485117645	3.567423758	2.549841643	3.517590658	3.20048866	3.477262849	3.47238379	2.467722917	2.305737	3.214607	2.531618511	3.300548	2.801613954	3.410096835	2.864909169	3.895583764	3.566340265	3.441549876	3.216935942	2.807128195	3.725109	3.03850642	4.235467	3.507934	2.69081934	2.723187192	2.994344385	2.570681505	2.795060386	3.226739712	2.721438285	3.199876467	3.270065411	2.667506144	2.592205852	2.151923743	3.455807217	3.720420757	2.801469102	3.416988326	3.856268645	3.768417255	4.451534239	3.491545	2.615840003	3.145807862	2.828794038	3.1287718	3.974152988	3.344231984	3.265256848	3.008253807	3.417852515	2.910137811	3.859651564	3.524377	3.014712352	3.125237805	2.739588913
